source_entity_id,target_entity_id,order status
26159,300051407,complete
26160,300051408,complete
26161,300051409,awaiting_shipping
26162,300051410,complete
26163,300051411,complete
26164,300051412,awaiting_shipping
26165,300051413,complete
26166,300051414,complete
26169,300051415,complete
26170,300051416,complete
26171,300051417,awaiting_shipping
26172,300051419,canceled
26173,300051420,awaiting_shipping
26174,300051421,complete
26175,300051422,complete
26176,300051423,complete
26177,300051424,complete
26178,300051425,complete
26179,300051426,complete
26180,300051427,complete
26181,300051428,complete
26182,300051429,complete
26183,300051430,complete
26184,300051431,complete
26185,300051432,complete
26187,300051433,complete
26188,300051434,complete
26189,300051435,complete
26190,300051436,complete
26191,300051437,complete
26192,300051438,complete
26193,300051439,complete
26194,300051440,awaiting_shipping
26195,300051441,complete
26196,300051442,complete
26197,300051443,complete
26198,300051444,complete
26199,300051446,complete
26200,300051447,complete
26201,300051448,complete
26202,300051449,complete
26205,300051450,complete
26206,300051451,complete
26207,300051452,awaiting_shipping
26208,300051453,complete
26209,300051454,complete
26210,300051455,canceled
26211,300051456,complete
26212,300051457,complete
26213,300051459,complete
26214,300051461,complete
26215,300051462,complete
26216,300051464,complete
26217,300051465,complete
26218,300051466,complete
26219,300051467,complete
26220,300051468,complete
26221,300051469,complete
26222,300051470,complete
26223,300051471,complete
26224,300051472,complete
26227,300051474,complete
26228,300051475,awaiting_shipping
26229,300051477,complete
26230,300051479,complete
26231,300051480,complete
26232,300051481,canceled
26233,300051482,awaiting_shipping
26234,300051483,canceled
26235,300051484,closed
26236,300051485,complete
26237,300051486,complete
26238,300051487,complete
26239,300051488,complete
26240,300051489,complete
26241,300051490,complete
26242,300051491,awaiting_shipping
26243,300051492,closed
26244,300051493,complete
26245,300051494,complete
26246,300051495,complete
26247,300051496,complete
26248,300051497,complete
26249,300051499,complete
26250,300051500,complete
26251,300051501,complete
26252,300051502,complete
26253,300051503,complete
26254,300051504,awaiting_shipping
26255,300051505,complete
26256,300051506,complete
26262,300051508,complete
26263,300051509,complete
26264,300051510,canceled
26265,300051511,complete
26266,300051512,complete
26267,300051513,complete
26268,300051514,complete
26269,300051516,complete
26270,300051517,complete
26271,300051518,awaiting_shipping
26272,300051519,complete
26273,300051520,complete
26274,300051521,complete
26275,300051522,complete
26276,300051523,complete
26277,300051524,complete
26278,300051525,complete
26279,300051526,complete
26280,300051527,complete
26281,300051528,complete
26282,300051529,complete
26283,300051530,awaiting_shipping
26284,300051531,complete
26285,300051533,complete
26286,300051534,awaiting_shipping
26287,300051536,complete
26288,300051537,complete
26289,300051538,complete
26290,300051539,complete
26291,300051540,complete
26292,300051541,complete
26293,300051542,complete
26294,300051544,complete
26295,300051545,complete
26296,300051547,complete
26297,300051548,complete
26298,300051549,complete
26299,300051550,complete
26300,300051552,complete
26301,300051553,complete
26302,300051554,complete
26303,300051556,complete
26304,300051557,complete
26305,300051558,complete
26306,300051559,complete
26307,300051560,awaiting_shipping
26308,300051561,complete
26309,300051562,complete
26310,300051563,complete
26311,300051564,complete
26312,300051565,complete
26313,300051566,complete
26314,300051567,complete
26315,300051568,awaiting_shipping
26316,300051569,complete
26317,300051570,complete
26318,300051571,complete
26319,300051572,complete
26320,300051573,complete
26321,300051574,complete
26322,300051575,complete
26323,300051577,complete
26324,300051578,complete
26325,300051579,complete
26326,300051580,complete
26327,300051581,complete
26328,300051582,complete
26329,300051583,complete
26330,300051584,complete
26331,300051585,awaiting_shipping
26332,300051586,complete
26333,300051587,complete
26336,300051588,complete
26337,300051589,canceled
26338,300051590,complete
26339,300051591,complete
26340,300051592,complete
26341,300051594,complete
26342,300051595,complete
26343,300051596,complete
26344,300051597,complete
26345,300051598,complete
26346,300051599,complete
26347,300051600,complete
26348,300051601,complete
26349,300051602,complete
26350,300051603,complete
26351,300051605,awaiting_shipping
26352,300051607,complete
26353,300051608,complete
26354,300051609,complete
26355,300051610,complete
26356,300051611,complete
26357,300051612,complete
26358,300051613,awaiting_shipping
26359,300051614,complete
26360,300051615,complete
26361,300051616,complete
26362,300051617,complete
26363,300051618,complete
26364,300051619,complete
26365,300051620,complete
26366,300051621,awaiting_shipping
26367,300051622,complete
26368,300051623,complete
26369,300051624,complete
26370,300051625,canceled
26371,300051626,canceled
26372,300051627,complete
26375,300051628,complete
26376,300051629,complete
26377,300051631,complete
26378,300051632,complete
26379,300051633,complete
26380,300051634,closed
26381,300051635,complete
26382,300051636,complete
26383,300051637,complete
26384,300051639,complete
26385,300051640,complete
26386,300051641,complete
26387,300051642,closed
26388,300051643,complete
26392,300051644,complete
26393,300051645,complete
26394,300051646,complete
26395,300051647,complete
26396,300051648,complete
26401,300051649,complete
26402,300051650,complete
26403,300051651,complete
26406,300051652,complete
26407,300051653,complete
26409,300051654,complete
26410,300051655,complete
26411,300051656,complete
26412,300051657,complete
26413,300051658,canceled
26414,300051659,complete
26415,300051660,complete
26416,300051661,complete
26417,300051662,complete
26418,300051663,complete
26419,300051664,complete
26420,300051665,complete
26421,300051666,awaiting_shipping
26422,300051667,closed
26423,300051668,awaiting_shipping
26424,300051669,complete
26425,300051671,complete
26426,300051672,complete
26427,300051673,complete
26428,300051674,complete
26429,300051675,complete
26430,300051676,canceled
26431,300051677,complete
26432,300051678,complete
26433,300051679,complete
26434,300051680,awaiting_shipping
26435,300051681,complete
26436,300051682,complete
26440,300051683,complete
26441,300051685,complete
26442,300051686,complete
26443,300051687,complete
26444,300051688,complete
26445,300051689,complete
26446,300051690,complete
26447,300051691,processing
26448,300051692,canceled
26451,300051693,complete
26452,300051695,complete
26455,300051696,complete
26456,300051698,canceled
26457,300051699,complete
26458,300051701,complete
26459,300051702,complete
26460,300051703,complete
26461,300051704,complete
26462,300051705,complete
26463,300051706,complete
26464,300051708,complete
26465,300051709,complete
26466,300051710,complete
26467,300051711,complete
26468,300051712,closed
26469,300051713,complete
26470,300051714,complete
26471,300051715,complete
26472,300051716,complete
26473,300051717,complete
26474,300051718,awaiting_shipping
26475,300051719,complete
26476,300051720,complete
26477,300051721,complete
26478,300051722,complete
26479,300051723,complete
26480,300051724,complete
26481,300051725,complete
26482,300051726,complete
26483,300051727,canceled
26484,300051728,awaiting_shipping
26485,300051729,complete
26487,300051730,complete
26488,300051731,complete
26489,300051732,complete
26490,300051733,awaiting_shipping
26491,300051734,complete
26492,300051735,complete
26493,300051736,canceled
26494,300051737,complete
26495,300051738,complete
26496,300051739,complete
26497,300051740,complete
26498,300051741,complete
26499,300051742,complete
26500,300051743,complete
26501,300051744,canceled
26503,300051745,complete
26504,300051746,complete
26505,300051747,complete
26506,300051748,complete
26507,300051749,complete
26508,300051750,complete
26509,300051751,closed
26510,300051752,complete
26511,300051753,complete
26512,300051754,complete
26513,300051755,complete
26514,300051756,complete
26515,300051757,complete
26516,300051758,complete
26517,300051759,complete
26518,300051760,awaiting_shipping
26519,300051761,complete
26520,300051762,complete
26521,300051763,complete
26522,300051764,complete
26524,300051765,awaiting_shipping
26525,300051766,awaiting_shipping
26526,300051767,complete
26527,300051768,complete
26528,300051769,complete
26529,300051771,complete
26530,300051773,complete
26531,300051774,complete
26532,300051775,complete
26538,300051776,canceled
26539,300051777,closed
26540,300051778,complete
26541,300051780,complete
26542,300051781,complete
26543,300051782,complete
26544,300051783,complete
26545,300051784,complete
26546,300051785,complete
26547,300051786,complete
26548,300051787,complete
26549,300051788,complete
26550,300051789,closed
26551,300051790,complete
26552,300051791,complete
26553,300051792,canceled
26554,300051793,complete
26555,300051794,canceled
26556,300051795,complete
26557,300051796,awaiting_shipping
26558,300051797,complete
26559,300051798,awaiting_shipping
26560,300051799,complete
26561,300051800,complete
26562,300051801,canceled
26563,300051802,complete
26564,300051803,complete
26565,300051804,canceled
26566,300051805,complete
26567,300051807,complete
26568,300051808,complete
26569,300051809,awaiting_shipping
26570,300051810,complete
26571,300051811,complete
26572,300051812,complete
26573,300051813,complete
26574,300051814,awaiting_shipping
26575,300051815,complete
26576,300051817,awaiting_shipping
26577,300051818,complete
26578,300051819,complete
26579,300051820,complete
26580,300051821,complete
26581,300051822,complete
26582,300051823,complete
26583,300051824,complete
26584,300051825,complete
26585,300051826,canceled
26586,300051827,closed
26587,300051828,complete
26588,300051829,complete
26589,300051830,complete
26590,300051831,complete
26593,300051833,complete
26594,300051834,complete
26595,300051835,complete
26596,300051836,complete
26597,300051837,complete
26598,300051838,complete
26600,300051839,complete
26601,300051840,canceled
26602,300051841,complete
26603,300051843,complete
26604,300051844,complete
26605,300051845,complete
26606,300051846,canceled
26607,300051848,complete
26608,300051849,canceled
26609,300051850,complete
26610,300051851,complete
26611,300051852,complete
26612,300051853,complete
26613,300051854,complete
26614,300051855,complete
26615,300051856,complete
26616,300051857,awaiting_shipping
26617,300051858,complete
26618,300051859,complete
26619,300051860,awaiting_shipping
26620,300051861,complete
26621,300051863,complete
26622,300051865,complete
26623,300051866,awaiting_shipping
26624,300051868,complete
26625,300051869,complete
26626,300051870,complete
26627,300051872,complete
26628,300051873,complete
26632,300051874,complete
26633,300051875,closed
26634,300051876,closed
26635,300051877,complete
26639,300051878,complete
26640,300051879,complete
26641,300051880,complete
26642,300051881,complete
26643,300051882,complete
26646,300051883,canceled
26647,300051884,complete
26651,300051885,canceled
26652,300051886,complete
26653,300051887,complete
26657,300051888,complete
26658,300051889,closed
26659,300051890,awaiting_shipping
26660,300051891,complete
26662,300051892,complete
26663,300051893,complete
26664,300051894,complete
26665,300051895,awaiting_shipping
26666,300051896,awaiting_shipping
26667,300051897,canceled
26668,300051898,complete
26669,300051900,complete
26672,300051901,complete
26673,300051902,awaiting_shipping
26676,300051903,complete
26682,300051904,complete
26684,300051905,complete
26685,300051906,complete
26686,300051907,canceled
26694,300051908,complete
26695,300051909,awaiting_shipping
26696,300051911,complete
26697,300051912,complete
26698,300051913,complete
26699,300051914,complete
26700,300051915,complete
26701,300051916,complete
26702,300051917,complete
26705,300051918,complete
26708,300051919,canceled
26709,300051920,complete
26710,300051921,complete
26711,300051922,complete
26712,300051924,complete
26713,300051925,complete
26714,300051926,complete
26715,300051927,complete
26716,300051928,complete
26717,300051929,canceled
26718,300051930,complete
26719,300051931,complete
26720,300051932,complete
26721,300051933,complete
26722,300051934,complete
26723,300051935,complete
26724,300051936,complete
26725,300051937,complete
26726,300051938,complete
26727,300051939,complete
26728,300051940,canceled
26730,300051943,complete
26731,300051944,awaiting_shipping
26732,300051945,complete
26733,300051947,complete
26734,300051948,complete
26735,300051949,complete
26736,300051950,complete
26738,300051951,complete
26739,300051952,complete
26740,300051953,complete
26741,300051955,complete
26742,300051956,complete
26743,300051957,awaiting_shipping
26744,300051960,complete
26745,300051962,complete
26746,300051963,complete
26747,300051964,complete
26748,300051966,complete
26749,300051967,complete
26750,300051968,complete
26751,300051970,complete
26752,300051971,awaiting_shipping
26753,300051972,complete
26754,300051973,complete
26755,300051974,complete
26756,300051975,complete
26757,300051976,awaiting_shipping
26758,300051977,complete
26759,300051978,complete
26760,300051979,complete
26761,300051980,complete
26762,300051981,complete
26763,300051982,complete
26764,300051983,complete
26765,300051984,complete
26766,300051985,complete
26767,300051986,complete
26768,300051987,complete
26769,300051988,complete
26770,300051989,complete
26771,300051990,complete
26772,300051991,complete
26773,300051992,complete
26774,300051993,complete
26775,300051994,awaiting_shipping
26776,300051996,complete
26777,300051997,complete
26778,300051998,complete
26779,300051999,awaiting_shipping
26780,300052000,complete
26781,300052002,complete
26782,300052003,complete
26783,300052004,complete
26784,300052005,complete
26785,300052006,complete
26786,300052007,complete
26787,300052008,complete
26788,300052009,complete
26789,300052010,complete
26790,300052011,complete
26791,300052012,complete
26792,300052013,complete
26793,300052014,complete
26794,300052015,awaiting_shipping
26795,300052016,complete
26796,300052017,complete
26797,300052018,complete
26798,300052019,complete
26799,300052020,complete
26800,300052022,complete
26801,300052023,complete
26802,300052024,complete
26803,300052025,complete
26804,300052026,complete
26805,300052027,complete
26806,300052028,complete
26807,300052029,complete
26808,300052030,complete
26809,300052031,complete
26810,300052033,complete
26812,300052034,complete
26813,300052035,complete
26814,300052036,complete
26815,300052037,complete
26816,300052038,complete
26817,300052039,canceled
26818,300052040,complete
26819,300052041,complete
26820,300052042,complete
26821,300052044,complete
26822,300052046,complete
26823,300052047,complete
26824,300052048,complete
26831,300052050,complete
26832,300052051,complete
26833,300052052,complete
26834,300052054,awaiting_shipping
26835,300052055,complete
26836,300052056,complete
26837,300052057,complete
26838,300052058,complete
26839,300052059,canceled
26840,300052060,complete
26841,300052061,complete
26842,300052062,complete
26843,300052063,complete
26844,300052064,complete
26845,300052065,awaiting_shipping
26846,300052066,complete
26847,300052067,complete
26848,300052069,complete
26849,300052070,complete
26850,300052071,complete
26851,300052072,complete
26852,300052073,complete
26853,300052074,complete
26854,300052076,complete
26855,300052077,canceled
26856,300052078,complete
26857,300052079,complete
26858,300052080,complete
26859,300052081,canceled
26860,300052082,complete
26861,300052083,complete
26862,300052084,awaiting_shipping
26863,300052085,complete
26864,300052086,complete
26865,300052087,complete
26866,300052088,awaiting_shipping
26867,300052089,complete
26868,300052090,complete
26869,300052092,complete
26870,300052093,complete
26873,300052095,complete
26874,300052096,complete
26875,300052097,complete
26876,300052098,awaiting_shipping
26877,300052099,complete
26878,300052100,complete
26879,300052101,canceled
26880,300052102,complete
26881,300052103,complete
26882,300052104,complete
26883,300052105,complete
26884,300052106,complete
26885,300052107,complete
26886,300052108,complete
26887,300052109,complete
26888,300052110,complete
26889,300052111,complete
26890,300052112,complete
26891,300052114,complete
26892,300052115,complete
26893,300052116,complete
26894,300052117,complete
26895,300052118,complete
26896,300052119,canceled
26897,300052120,canceled
26898,300052121,complete
26899,300052122,complete
26900,300052123,complete
26901,300052124,complete
26902,300052125,complete
26903,300052126,complete
26904,300052127,complete
26905,300052128,complete
26906,300052129,complete
26907,300052130,complete
26908,300052131,awaiting_shipping
26909,300052132,awaiting_shipping
26911,300052133,complete
26912,300052134,complete
26913,300052135,complete
26914,300052136,complete
26915,300052137,complete
26916,300052138,complete
26917,300052139,complete
26918,300052140,complete
26919,300052141,complete
26920,300052142,complete
26921,300052145,complete
26922,300052146,complete
26924,300052147,complete
26925,300052148,complete
26926,300052149,complete
26927,300052150,closed
26928,300052152,complete
26929,300052154,complete
26930,300052155,complete
26931,300052156,complete
26932,300052157,complete
26933,300052158,complete
26934,300052159,awaiting_shipping
26935,300052160,complete
26936,300052161,awaiting_shipping
26938,300052162,complete
26939,300052163,complete
26940,300052164,complete
26941,300052165,closed
26947,300052166,complete
26948,300052167,complete
26949,300052169,complete
26950,300052171,complete
26956,300052173,awaiting_shipping
26957,300052174,awaiting_shipping
26958,300052175,complete
26959,300052177,payment_review
26963,300052178,complete
26964,300052179,complete
26965,300052180,complete
26966,300052181,complete
26967,300052182,complete
26968,300052183,complete
26969,300052184,complete
26970,300052185,complete
26971,300052186,awaiting_shipping
26972,300052187,complete
26973,300052188,awaiting_shipping
26975,300052189,complete
26976,300052190,complete
26977,300052192,complete
26978,300052194,complete
26979,300052195,awaiting_shipping
26980,300052196,complete
26981,300052198,complete
26982,300052199,awaiting_shipping
26983,300052200,complete
26984,300052202,complete
26985,300052203,complete
26986,300052204,complete
26987,300052206,complete
26988,300052207,complete
26989,300052209,awaiting_shipping
26990,300052210,complete
26991,300052211,complete
26992,300052212,complete
26993,300052213,complete
26994,300052214,awaiting_shipping
26996,300052215,complete
26997,300052216,complete
26998,300052217,complete
26999,300052218,complete
27000,300052219,complete
27001,300052220,complete
27002,300052221,closed
27003,300052222,complete
27004,300052223,complete
27005,300052225,complete
27006,300052226,closed
27007,300052227,complete
27008,300052228,complete
27009,300052229,complete
27010,300052230,complete
27011,300052232,complete
27012,300052233,complete
27013,300052234,awaiting_shipping
27014,300052235,awaiting_shipping
27015,300052236,complete
27016,300052237,complete
27017,300052238,complete
27018,300052239,complete
27019,300052241,complete
27020,300052242,complete
27021,300052243,awaiting_shipping
27022,300052244,complete
27023,300052245,complete
27024,300052246,awaiting_shipping
27025,300052248,complete
27026,300052249,complete
27027,300052250,complete
27028,300052251,complete
27029,300052252,complete
27030,300052253,complete
27031,300052255,complete
27032,300052256,complete
27033,300052257,complete
27034,300052258,complete
27035,300052259,awaiting_shipping
27038,300052260,complete
27039,300052261,complete
27042,300052264,complete
27043,300052265,complete
27044,300052266,complete
27045,300052267,complete
27046,300052268,complete
27047,300052269,complete
27048,300052271,complete
27049,300052272,complete
27050,300052273,complete
27051,300052275,complete
27052,300052276,complete
27053,300052277,awaiting_shipping
27055,300052279,complete
27056,300052281,complete
27057,300052282,complete
27058,300052283,complete
27059,300052284,complete
27060,300052285,complete
27061,300052286,complete
27062,300052287,complete
27063,300052288,holded
27064,300052289,complete
27065,300052290,awaiting_shipping
27066,300052291,complete
27067,300052292,canceled
27068,300052293,complete
27069,300052294,complete
27070,300052295,complete
27071,300052296,complete
27072,300052298,closed
27073,300052300,complete
27074,300052301,complete
27075,300052302,complete
27076,300052303,complete
27077,300052304,complete
27078,300052305,awaiting_shipping
27079,300052306,closed
27080,300052307,complete
27081,300052308,complete
27082,300052309,complete
27083,300052310,complete
27084,300052312,complete
27085,300052313,awaiting_shipping
27086,300052314,complete
27087,300052315,awaiting_shipping
27088,300052316,awaiting_shipping
27089,300052317,complete
27091,300052318,complete
27092,300052319,complete
27093,300052320,awaiting_shipping
27094,300052321,complete
27095,300052322,awaiting_shipping
27096,300052323,awaiting_shipping
27097,300052324,complete
27098,300052325,complete
27099,300052326,complete
27100,300052327,complete
27101,300052328,complete
27102,300052329,complete
27103,300052331,awaiting_shipping
27104,300052333,complete
27105,300052334,complete
27106,300052335,canceled
27107,300052336,complete
27108,300052337,complete
27109,300052338,complete
27110,300052339,complete
27112,300052340,complete
27113,300052341,complete
27114,300052342,complete
27115,300052343,complete
27116,300052344,complete
27117,300052345,complete
27118,300052346,complete
27119,300052347,complete
27120,300052348,complete
27121,300052349,complete
27122,300052350,closed
27123,300052351,complete
27124,300052352,complete
27125,300052353,complete
27126,300052354,awaiting_shipping
27127,300052355,complete
27128,300052356,awaiting_shipping
27129,300052357,canceled
27130,300052358,complete
27132,300052359,complete
27133,300052360,complete
27134,300052362,complete
27135,300052363,complete
27136,300052364,canceled
27137,300052365,canceled
27138,300052366,canceled
27139,300052367,complete
27140,300052368,complete
27141,300052369,complete
27142,300052370,fraud
27143,300052372,complete
27144,300052373,complete
27145,300052374,complete
27146,300052375,complete
27147,300052377,complete
27148,300052378,complete
27149,300052379,complete
27150,300052380,complete
27151,300052381,complete
27152,300052382,complete
27153,300052383,complete
27154,300052384,complete
27155,300052385,canceled
27156,300052386,complete
27157,300052387,awaiting_shipping
27158,300052388,complete
27159,300052389,complete
27160,300052390,awaiting_shipping
27161,300052391,canceled
27163,300052392,complete
27164,300052393,complete
27165,300052394,canceled
27166,300052395,complete
27167,300052397,complete
27168,300052398,complete
27169,300052399,awaiting_shipping
27170,300052400,complete
27171,300052401,canceled
27172,300052402,complete
27174,300052403,complete
27175,300052404,complete
27176,300052405,complete
27177,300052406,complete
27178,300052407,complete
27179,300052408,complete
27180,300052409,complete
27181,300052410,complete
27182,300052411,complete
27183,300052412,complete
27184,300052414,complete
27185,300052415,complete
27186,300052416,awaiting_shipping
27187,300052417,complete
27188,300052418,complete
27189,300052419,complete
27192,300052420,complete
27193,300052421,complete
27194,300052423,closed
27195,300052425,complete
27196,300052426,complete
27197,300052427,complete
27198,300052428,complete
27199,300052429,complete
27200,300052431,complete
27201,300052432,complete
27202,300052433,complete
27203,300052434,complete
27204,300052435,complete
27205,300052436,complete
27206,300052438,complete
27208,300052439,canceled
27209,300052440,canceled
27210,300052441,complete
27212,300052443,complete
27213,300052444,complete
27214,300052445,canceled
27215,300052446,complete
27216,300052447,complete
27217,300052448,complete
27218,300052449,complete
27219,300052450,complete
27220,300052451,complete
27221,300052452,awaiting_shipping
27222,300052454,complete
27223,300052455,awaiting_shipping
27224,300052456,complete
27225,300052457,complete
27226,300052458,complete
27227,300052459,complete
27228,300052460,complete
27229,300052462,complete
27230,300052463,complete
27231,300052464,canceled
27233,300052465,complete
27235,300052466,complete
27236,300052467,complete
27237,300052468,complete
27238,300052469,complete
27239,300052470,complete
27240,300052471,complete
27241,300052472,complete
27242,300052473,complete
27243,300052474,complete
27244,300052475,awaiting_shipping
27249,300052476,complete
27250,300052477,complete
27251,300052478,complete
27252,300052479,complete
27253,300052480,complete
27254,300052481,complete
27255,300052482,complete
27256,300052483,complete
27257,300052485,complete
27258,300052486,complete
27259,300052487,complete
27260,300052488,complete
27261,300052489,complete
27262,300052490,complete
27263,300052491,awaiting_shipping
27264,300052492,complete
27265,300052493,complete
27266,300052494,complete
27267,300052496,complete
27268,300052498,complete
27269,300052499,complete
27270,300052500,complete
27271,300052501,complete
27272,300052502,complete
27273,300052503,complete
27274,300052504,complete
27275,300052505,canceled
27276,300052506,awaiting_shipping
27277,300052508,complete
27278,300052509,awaiting_shipping
27279,300052510,canceled
27280,300052511,complete
27281,300052512,canceled
27282,300052513,complete
27283,300052514,complete
27284,300052515,complete
27285,300052516,complete
27286,300052517,complete
27287,300052519,closed
27288,300052520,closed
27289,300052521,complete
27290,300052522,complete
27291,300052523,complete
27292,300052524,complete
27293,300052525,complete
27294,300052526,complete
27295,300052527,complete
27296,300052528,complete
27297,300052529,complete
27298,300052530,complete
27299,300052531,complete
27300,300052532,complete
27301,300052533,complete
27302,300052534,complete
27303,300052535,complete
27305,300052536,complete
27306,300052537,complete
27307,300052539,complete
27308,300052540,complete
27309,300052541,complete
27310,300052542,processing
27311,300052543,complete
27312,300052544,complete
27313,300052545,complete
27314,300052546,complete
27315,300052547,complete
27316,300052548,complete
27317,300052549,complete
27318,300052550,awaiting_shipping
27323,300052551,canceled
27324,300052553,complete
27325,300052554,complete
27326,300052555,complete
27327,300052556,complete
27328,300052557,complete
27329,300052558,complete
27330,300052559,complete
27331,300052560,canceled
27332,300052561,complete
27333,300052562,complete
27334,300052563,complete
27335,300052564,complete
27336,300052565,complete
27337,300052566,complete
27338,300052567,complete
27339,300052569,complete
27340,300052570,closed
27342,300052571,complete
27343,300052572,complete
27344,300052573,complete
27345,300052574,awaiting_shipping
27346,300052575,complete
27347,300052576,complete
27348,300052577,complete
27349,300052578,complete
27350,300052579,complete
27351,300052580,awaiting_shipping
27352,300052581,complete
27353,300052582,complete
27354,300052584,complete
27355,300052585,closed
27356,300052586,awaiting_shipping
27357,300052587,complete
27358,300052588,complete
27359,300052590,complete
27360,300052591,complete
27361,300052592,complete
27362,300052593,complete
27363,300052594,complete
27364,300052595,complete
27365,300052597,closed
27366,300052598,complete
27367,300052599,awaiting_shipping
27368,300052600,complete
27369,300052601,canceled
27370,300052602,complete
27371,300052603,complete
27372,300052604,canceled
27373,300052605,complete
27374,300052607,complete
27375,300052608,complete
27376,300052609,complete
27377,300052610,complete
27380,300052611,complete
27381,300052612,complete
27382,300052613,complete
27383,300052614,complete
27384,300052615,complete
27385,300052616,complete
27386,300052618,closed
27387,300052619,complete
27388,300052620,complete
27389,300052621,complete
27390,300052622,complete
27391,300052623,complete
27392,300052624,complete
27393,300052626,complete
27394,300052627,awaiting_shipping
27395,300052629,canceled
27396,300052630,complete
27397,300052632,complete
27398,300052633,complete
27399,300052634,complete
27400,300052635,complete
27401,300052636,complete
27404,300052637,complete
27405,300052638,complete
27406,300052639,complete
27407,300052641,complete
27408,300052642,complete
27409,300052643,complete
27410,300052644,complete
27411,300052645,complete
27412,300052646,complete
27413,300052647,awaiting_shipping
27414,300052648,complete
27415,300052649,complete
27416,300052650,complete
27417,300052651,canceled
27418,300052652,complete
27419,300052653,awaiting_shipping
27420,300052654,complete
27421,300052655,complete
27422,300052656,awaiting_shipping
27423,300052657,complete
27424,300052659,complete
27425,300052660,complete
27426,300052661,complete
27427,300052662,complete
27428,300052663,complete
27429,300052664,awaiting_shipping
27430,300052665,complete
27431,300052666,awaiting_shipping
27432,300052667,complete
27433,300052668,complete
27434,300052669,complete
27435,300052670,complete
27436,300052671,complete
27437,300052672,complete
27438,300052673,canceled
27439,300052674,complete
27440,300052675,canceled
27441,300052676,complete
27442,300052677,canceled
27443,300052678,complete
27444,300052679,complete
27445,300052680,awaiting_shipping
27446,300052681,awaiting_shipping
27447,300052683,complete
27448,300052684,complete
27449,300052685,complete
27450,300052686,complete
27451,300052688,awaiting_shipping
27452,300052689,awaiting_shipping
27453,300052690,complete
27454,300052691,complete
27455,300052692,awaiting_shipping
27456,300052693,complete
27457,300052694,holded
27458,300052696,complete
27459,300052697,complete
27460,300052698,awaiting_shipping
27461,300052699,closed
27462,300052701,awaiting_shipping
27463,300052702,complete
27464,300052703,complete
27465,300052705,canceled
27466,300052706,complete
27467,300052708,complete
27468,300052709,complete
27469,300052710,complete
27470,300052712,complete
27471,300052713,complete
27472,300052714,complete
27473,300052715,complete
27474,300052716,complete
27475,300052718,complete
27476,300052719,complete
27477,300052720,complete
27478,300052721,complete
27479,300052723,complete
27480,300052724,complete
27481,300052725,complete
27482,300052726,complete
27483,300052727,complete
27484,300052728,canceled
27485,300052729,complete
27486,300052730,canceled
27487,300052731,complete
27488,300052733,complete
27489,300052734,canceled
27490,300052736,complete
27491,300052737,complete
27492,300052738,complete
27493,300052739,complete
27494,300052741,complete
27495,300052742,complete
27496,300052743,complete
27497,300052744,complete
27498,300052745,complete
27499,300052746,awaiting_shipping
27500,300052747,complete
27501,300052748,awaiting_shipping
27502,300052749,complete
27503,300052750,complete
27504,300052751,complete
27505,300052752,complete
27506,300052753,complete
27507,300052755,complete
27508,300052756,complete
27509,300052757,complete
27510,300052758,complete
27511,300052759,complete
27512,300052760,complete
27513,300052761,complete
27514,300052763,awaiting_shipping
27515,300052764,canceled
27516,300052765,complete
27517,300052766,complete
27518,300052768,canceled
27519,300052769,complete
27520,300052770,complete
27521,300052772,complete
27522,300052773,complete
27523,300052774,complete
27525,300052775,closed
27526,300052776,complete
27527,300052777,complete
27528,300052778,complete
27529,300052779,complete
27530,300052780,complete
27531,300052781,complete
27532,300052782,complete
27533,300052783,complete
27534,300052784,complete
27540,300052785,complete
27542,300052786,complete
27543,300052787,complete
27544,300052788,complete
27545,300052789,complete
27546,300052790,complete
27547,300052792,complete
27548,300052793,complete
27549,300052794,complete
27550,300052795,complete
27551,300052796,closed
27552,300052797,awaiting_shipping
27553,300052798,complete
27554,300052799,closed
27555,300052800,complete
27556,300052801,complete
27560,300052802,complete
27561,300052803,complete
27562,300052804,complete
27563,300052805,complete
27564,300052806,complete
27565,300052807,complete
27566,300052808,complete
27567,300052809,complete
27568,300052810,complete
27569,300052811,complete
27570,300052813,complete
27571,300052814,awaiting_shipping
27572,300052815,complete
27573,300052816,complete
27574,300052817,complete
27575,300052818,complete
27576,300052819,complete
27577,300052820,complete
27578,300052821,awaiting_shipping
27579,300052822,complete
27580,300052824,complete
27581,300052825,complete
27582,300052826,complete
27583,300052827,complete
27584,300052828,complete
27585,300052829,complete
27586,300052830,complete
27587,300052831,complete
27588,300052832,complete
27589,300052833,complete
27590,300052834,closed
27591,300052835,canceled
27592,300052837,complete
27593,300052838,complete
27594,300052839,complete
27595,300052841,canceled
27598,300052842,complete
27599,300052843,pending
27600,300052844,complete
27601,300052845,complete
27602,300052847,complete
27603,300052848,complete
27604,300052849,complete
27605,300052850,complete
27606,300052851,complete
27607,300052852,canceled
27608,300052853,complete
27609,300052854,canceled
27610,300052855,complete
27611,300052856,complete
27612,300052857,complete
27613,300052858,complete
27614,300052859,complete
27615,300052860,complete
27616,300052861,canceled
27617,300052862,complete
27618,300052863,complete
27619,300052864,complete
27620,300052865,awaiting_shipping
27621,300052866,complete
27622,300052867,complete
27623,300052869,complete
27624,300052870,complete
27625,300052871,complete
27626,300052872,complete
27627,300052873,complete
27628,300052875,complete
27629,300052876,complete
